STR,RES,import,dom,kuro,mark1,mark2,iprice,dprice,kprice
5606,0,0,0,0,0,0,0,0,0
5607,0,1,0,0,0,0,124,0,0
5607,0,0,1,0,0,0,0,298,0
5607,1,0,0,1,1,0,0,0,344
5607,0,0,0,0,0,0,0,0,0
5608,0,1,0,0,0,0,176,0,0
5608,0,0,1,0,0,0,0,128,0
5608,1,0,0,1,0,0,0,0,458
5608,0,0,0,0,0,0,0,0,0
5609,0,1,0,0,0,0,202,0,0
5609,0,0,1,0,0,0,0,230,0
5609,1,0,0,1,0,0,0,0,306
5609,0,0,0,0,0,0,0,0,0
5701,0,1,0,0,0,0,202,0,0
5701,0,0,1,0,0,0,0,196,0
5701,1,0,0,1,1,0,0,0,268
5701,0,0,0,0,0,0,0,0,0
5702,0,1,0,0,0,0,228,0,0
5702,0,0,1,0,0,0,0,162,0
5702,0,0,0,1,0,0,0,0,458
5702,1,0,0,0,0,0,0,0,0
5703,0,1,0,0,0,0,228,0,0
5703,0,0,1,0,0,0,0,264,0
5703,1,0,0,1,0,1,0,0,420
5703,0,0,0,0,0,0,0,0,0
5704,0,1,0,0,0,0,124,0,0
5704,0,0,1,0,0,0,0,128,0
5704,1,0,0,1,0,1,0,0,306
5704,0,0,0,0,0,0,0,0,0
5705,0,1,0,0,0,0,150,0,0
5705,0,0,1,0,0,0,0,162,0
5705,1,0,0,1,1,0,0,0,382
5705,0,0,0,0,0,0,0,0,0
5706,0,1,0,0,0,0,98,0,0
5706,0,0,1,0,0,0,0,298,0
5706,1,0,0,1,0,1,0,0,268
5706,0,0,0,0,0,0,0,0,0
5707,0,1,0,0,0,0,124,0,0
5707,0,0,1,0,0,0,0,298,0
5707,1,0,0,1,1,0,0,0,344
5707,0,0,0,0,0,0,0,0,0
5708,0,1,0,0,0,0,176,0,0
5708,0,0,1,0,0,0,0,128,0
5708,0,0,0,1,0,0,0,0,458
5708,1,0,0,0,0,0,0,0,0
5709,0,1,0,0,0,0,202,0,0
5709,0,0,1,0,0,0,0,230,0
5709,0,0,0,1,0,0,0,0,306
5709,1,0,0,0,0,0,0,0,0
5801,0,1,0,0,0,0,202,0,0
5801,0,0,1,0,0,0,0,196,0
5801,1,0,0,1,1,0,0,0,268
5801,0,0,0,0,0,0,0,0,0
5802,0,1,0,0,0,0,228,0,0
5802,0,0,1,0,0,0,0,162,0
5802,1,0,0,1,0,0,0,0,458
5802,0,0,0,0,0,0,0,0,0
5803,0,1,0,0,0,0,228,0,0
5803,0,0,1,0,0,0,0,264,0
5803,1,0,0,1,0,1,0,0,420
5803,0,0,0,0,0,0,0,0,0
5804,0,1,0,0,0,0,124,0,0
5804,0,0,1,0,0,0,0,128,0
5804,1,0,0,1,0,1,0,0,306
5804,0,0,0,0,0,0,0,0,0
5805,0,1,0,0,0,0,150,0,0
5805,0,0,1,0,0,0,0,162,0
5805,1,0,0,1,1,0,0,0,382
5805,0,0,0,0,0,0,0,0,0
5806,0,1,0,0,0,0,98,0,0
5806,0,0,1,0,0,0,0,298,0
5806,1,0,0,1,0,1,0,0,268
5806,0,0,0,0,0,0,0,0,0
5807,0,1,0,0,0,0,124,0,0
5807,0,0,1,0,0,0,0,298,0
5807,1,0,0,1,1,0,0,0,344
5807,0,0,0,0,0,0,0,0,0
5808,0,1,0,0,0,0,176,0,0
5808,1,0,1,0,0,0,0,128,0
5808,0,0,0,1,0,0,0,0,458
5808,0,0,0,0,0,0,0,0,0
5809,0,1,0,0,0,0,202,0,0
5809,1,0,1,0,0,0,0,230,0
5809,0,0,0,1,0,0,0,0,306
5809,0,0,0,0,0,0,0,0,0
5901,0,1,0,0,0,0,202,0,0
5901,0,0,1,0,0,0,0,196,0
5901,1,0,0,1,1,0,0,0,268
5901,0,0,0,0,0,0,0,0,0
5902,0,1,0,0,0,0,228,0,0
5902,0,0,1,0,0,0,0,162,0
5902,1,0,0,1,0,0,0,0,458
5902,0,0,0,0,0,0,0,0,0
5903,0,1,0,0,0,0,228,0,0
5903,0,0,1,0,0,0,0,264,0
5903,1,0,0,1,0,1,0,0,420
5903,0,0,0,0,0,0,0,0,0
5904,0,1,0,0,0,0,124,0,0
5904,0,0,1,0,0,0,0,128,0
5904,1,0,0,1,0,1,0,0,306
5904,0,0,0,0,0,0,0,0,0
5905,0,1,0,0,0,0,150,0,0
5905,0,0,1,0,0,0,0,162,0
5905,1,0,0,1,1,0,0,0,382
5905,0,0,0,0,0,0,0,0,0
5906,0,1,0,0,0,0,98,0,0
5906,0,0,1,0,0,0,0,298,0
5906,1,0,0,1,0,1,0,0,268
5906,0,0,0,0,0,0,0,0,0
5907,0,1,0,0,0,0,124,0,0
5907,0,0,1,0,0,0,0,298,0
5907,1,0,0,1,1,0,0,0,344
5907,0,0,0,0,0,0,0,0,0
5908,0,1,0,0,0,0,176,0,0
5908,0,0,1,0,0,0,0,128,0
5908,1,0,0,1,0,0,0,0,458
5908,0,0,0,0,0,0,0,0,0
5909,0,1,0,0,0,0,202,0,0
5909,0,0,1,0,0,0,0,230,0
5909,1,0,0,1,0,0,0,0,306
5909,0,0,0,0,0,0,0,0,0
6001,0,1,0,0,0,0,202,0,0
6001,0,0,1,0,0,0,0,196,0
6001,1,0,0,1,1,0,0,0,268
6001,0,0,0,0,0,0,0,0,0
6002,0,1,0,0,0,0,228,0,0
6002,1,0,1,0,0,0,0,162,0
6002,0,0,0,1,0,0,0,0,458
6002,0,0,0,0,0,0,0,0,0
6003,0,1,0,0,0,0,228,0,0
6003,1,0,1,0,0,0,0,264,0
6003,0,0,0,1,0,1,0,0,420
6003,0,0,0,0,0,0,0,0,0
6004,0,1,0,0,0,0,124,0,0
6004,0,0,1,0,0,0,0,128,0
6004,1,0,0,1,0,1,0,0,306
6004,0,0,0,0,0,0,0,0,0
6005,0,1,0,0,0,0,150,0,0
6005,1,0,1,0,0,0,0,162,0
6005,0,0,0,1,1,0,0,0,382
6005,0,0,0,0,0,0,0,0,0
6006,0,1,0,0,0,0,98,0,0
6006,0,0,1,0,0,0,0,298,0
6006,1,0,0,1,0,1,0,0,268
6006,0,0,0,0,0,0,0,0,0
6007,0,1,0,0,0,0,124,0,0
6007,0,0,1,0,0,0,0,298,0
6007,1,0,0,1,1,0,0,0,344
6007,0,0,0,0,0,0,0,0,0
6008,0,1,0,0,0,0,176,0,0
6008,1,0,1,0,0,0,0,128,0
6008,0,0,0,1,0,0,0,0,458
6008,0,0,0,0,0,0,0,0,0
6009,0,1,0,0,0,0,202,0,0
6009,0,0,1,0,0,0,0,230,0
6009,1,0,0,1,0,0,0,0,306
6009,0,0,0,0,0,0,0,0,0
6101,0,1,0,0,0,0,202,0,0
6101,0,0,1,0,0,0,0,196,0
6101,1,0,0,1,1,0,0,0,268
6101,0,0,0,0,0,0,0,0,0
6102,0,1,0,0,0,0,228,0,0
6102,0,0,1,0,0,0,0,162,0
6102,1,0,0,1,0,0,0,0,458
6102,0,0,0,0,0,0,0,0,0
6103,0,1,0,0,0,0,228,0,0
6103,0,0,1,0,0,0,0,264,0
6103,1,0,0,1,0,1,0,0,420
6103,0,0,0,0,0,0,0,0,0
6104,0,1,0,0,0,0,124,0,0
6104,0,0,1,0,0,0,0,128,0
6104,1,0,0,1,0,1,0,0,306
6104,0,0,0,0,0,0,0,0,0
6105,0,1,0,0,0,0,150,0,0
6105,0,0,1,0,0,0,0,162,0
6105,1,0,0,1,1,0,0,0,382
6105,0,0,0,0,0,0,0,0,0
6106,0,1,0,0,0,0,98,0,0
6106,0,0,1,0,0,0,0,298,0
6106,1,0,0,1,0,1,0,0,268
6106,0,0,0,0,0,0,0,0,0
6107,0,1,0,0,0,0,124,0,0
6107,0,0,1,0,0,0,0,298,0
6107,1,0,0,1,1,0,0,0,344
6107,0,0,0,0,0,0,0,0,0
6108,0,1,0,0,0,0,176,0,0
6108,0,0,1,0,0,0,0,128,0
6108,0,0,0,1,0,0,0,0,458
6108,1,0,0,0,0,0,0,0,0
6109,0,1,0,0,0,0,202,0,0
6109,0,0,1,0,0,0,0,230,0
6109,1,0,0,1,0,0,0,0,306
6109,0,0,0,0,0,0,0,0,0
6201,0,1,0,0,0,0,202,0,0
6201,1,0,1,0,0,0,0,196,0
6201,0,0,0,1,1,0,0,0,268
6201,0,0,0,0,0,0,0,0,0
6202,0,1,0,0,0,0,228,0,0
6202,1,0,1,0,0,0,0,162,0
6202,0,0,0,1,0,0,0,0,458
6202,0,0,0,0,0,0,0,0,0
6203,0,1,0,0,0,0,228,0,0
6203,1,0,1,0,0,0,0,264,0
6203,0,0,0,1,0,1,0,0,420
6203,0,0,0,0,0,0,0,0,0
6204,0,1,0,0,0,0,124,0,0
6204,1,0,1,0,0,0,0,128,0
6204,0,0,0,1,0,1,0,0,306
6204,0,0,0,0,0,0,0,0,0
6205,0,1,0,0,0,0,150,0,0
6205,1,0,1,0,0,0,0,162,0
6205,0,0,0,1,1,0,0,0,382
6205,0,0,0,0,0,0,0,0,0
6206,0,1,0,0,0,0,98,0,0
6206,0,0,1,0,0,0,0,298,0
6206,0,0,0,1,0,1,0,0,268
6206,1,0,0,0,0,0,0,0,0
6207,0,1,0,0,0,0,124,0,0
6207,0,0,1,0,0,0,0,298,0
6207,0,0,0,1,1,0,0,0,344
6207,1,0,0,0,0,0,0,0,0
6208,0,1,0,0,0,0,176,0,0
6208,1,0,1,0,0,0,0,128,0
6208,0,0,0,1,0,0,0,0,458
6208,0,0,0,0,0,0,0,0,0
6209,0,1,0,0,0,0,202,0,0
6209,0,0,1,0,0,0,0,230,0
6209,0,0,0,1,0,0,0,0,306
6209,1,0,0,0,0,0,0,0,0
6301,0,1,0,0,0,0,202,0,0
6301,1,0,1,0,0,0,0,196,0
6301,0,0,0,1,1,0,0,0,268
6301,0,0,0,0,0,0,0,0,0
6302,0,1,0,0,0,0,228,0,0
6302,1,0,1,0,0,0,0,162,0
6302,0,0,0,1,0,0,0,0,458
6302,0,0,0,0,0,0,0,0,0
6303,0,1,0,0,0,0,228,0,0
6303,1,0,1,0,0,0,0,264,0
6303,0,0,0,1,0,1,0,0,420
6303,0,0,0,0,0,0,0,0,0
6304,0,1,0,0,0,0,124,0,0
6304,0,0,1,0,0,0,0,128,0
6304,1,0,0,1,0,1,0,0,306
6304,0,0,0,0,0,0,0,0,0
6305,0,1,0,0,0,0,150,0,0
6305,1,0,1,0,0,0,0,162,0
6305,0,0,0,1,1,0,0,0,382
6305,0,0,0,0,0,0,0,0,0
6306,0,1,0,0,0,0,98,0,0
6306,0,0,1,0,0,0,0,298,0
6306,1,0,0,1,0,1,0,0,268
6306,0,0,0,0,0,0,0,0,0
6307,0,1,0,0,0,0,124,0,0
6307,0,0,1,0,0,0,0,298,0
6307,1,0,0,1,1,0,0,0,344
6307,0,0,0,0,0,0,0,0,0
6308,0,1,0,0,0,0,176,0,0
6308,1,0,1,0,0,0,0,128,0
6308,0,0,0,1,0,0,0,0,458
6308,0,0,0,0,0,0,0,0,0
6309,0,1,0,0,0,0,202,0,0
6309,0,0,1,0,0,0,0,230,0
6309,1,0,0,1,0,0,0,0,306
6309,0,0,0,0,0,0,0,0,0
6401,0,1,0,0,0,0,202,0,0
6401,1,0,1,0,0,0,0,196,0
6401,0,0,0,1,1,0,0,0,268
6401,0,0,0,0,0,0,0,0,0
6402,0,1,0,0,0,0,228,0,0
6402,1,0,1,0,0,0,0,162,0
6402,0,0,0,1,0,0,0,0,458
6402,0,0,0,0,0,0,0,0,0
6403,0,1,0,0,0,0,228,0,0
6403,1,0,1,0,0,0,0,264,0
6403,0,0,0,1,0,1,0,0,420
6403,0,0,0,0,0,0,0,0,0
6404,0,1,0,0,0,0,124,0,0
6404,1,0,1,0,0,0,0,128,0
6404,0,0,0,1,0,1,0,0,306
6404,0,0,0,0,0,0,0,0,0
6405,0,1,0,0,0,0,150,0,0
6405,1,0,1,0,0,0,0,162,0
6405,0,0,0,1,1,0,0,0,382
6405,0,0,0,0,0,0,0,0,0
6406,1,1,0,0,0,0,98,0,0
6406,0,0,1,0,0,0,0,298,0
6406,0,0,0,1,0,1,0,0,268
6406,0,0,0,0,0,0,0,0,0
6407,1,1,0,0,0,0,124,0,0
6407,0,0,1,0,0,0,0,298,0
6407,0,0,0,1,1,0,0,0,344
6407,0,0,0,0,0,0,0,0,0
6408,0,1,0,0,0,0,176,0,0
6408,1,0,1,0,0,0,0,128,0
6408,0,0,0,1,0,0,0,0,458
6408,0,0,0,0,0,0,0,0,0
6409,1,1,0,0,0,0,202,0,0
6409,0,0,1,0,0,0,0,230,0
6409,0,0,0,1,0,0,0,0,306
6409,0,0,0,0,0,0,0,0,0
6501,0,1,0,0,0,0,202,0,0
6501,1,0,1,0,0,0,0,196,0
6501,0,0,0,1,1,0,0,0,268
6501,0,0,0,0,0,0,0,0,0
6502,0,1,0,0,0,0,228,0,0
6502,1,0,1,0,0,0,0,162,0
6502,0,0,0,1,0,0,0,0,458
6502,0,0,0,0,0,0,0,0,0
6503,0,1,0,0,0,0,228,0,0
6503,1,0,1,0,0,0,0,264,0
6503,0,0,0,1,0,1,0,0,420
6503,0,0,0,0,0,0,0,0,0
6504,0,1,0,0,0,0,124,0,0
6504,0,0,1,0,0,0,0,128,0
6504,1,0,0,1,0,1,0,0,306
6504,0,0,0,0,0,0,0,0,0
6505,0,1,0,0,0,0,150,0,0
6505,1,0,1,0,0,0,0,162,0
6505,0,0,0,1,1,0,0,0,382
6505,0,0,0,0,0,0,0,0,0
6506,0,1,0,0,0,0,98,0,0
6506,0,0,1,0,0,0,0,298,0
6506,1,0,0,1,0,1,0,0,268
6506,0,0,0,0,0,0,0,0,0
6507,0,1,0,0,0,0,124,0,0
6507,0,0,1,0,0,0,0,298,0
6507,1,0,0,1,1,0,0,0,344
6507,0,0,0,0,0,0,0,0,0
6508,0,1,0,0,0,0,176,0,0
6508,1,0,1,0,0,0,0,128,0
6508,0,0,0,1,0,0,0,0,458
6508,0,0,0,0,0,0,0,0,0
6509,0,1,0,0,0,0,202,0,0
6509,1,0,1,0,0,0,0,230,0
6509,0,0,0,1,0,0,0,0,306
6509,0,0,0,0,0,0,0,0,0
6601,0,1,0,0,0,0,202,0,0
6601,1,0,1,0,0,0,0,196,0
6601,0,0,0,1,1,0,0,0,268
6601,0,0,0,0,0,0,0,0,0
6602,0,1,0,0,0,0,228,0,0
6602,1,0,1,0,0,0,0,162,0
6602,0,0,0,1,0,0,0,0,458
6602,0,0,0,0,0,0,0,0,0
6603,0,1,0,0,0,0,228,0,0
6603,1,0,1,0,0,0,0,264,0
6603,0,0,0,1,0,1,0,0,420
6603,0,0,0,0,0,0,0,0,0
6604,0,1,0,0,0,0,124,0,0
6604,1,0,1,0,0,0,0,128,0
6604,0,0,0,1,0,1,0,0,306
6604,0,0,0,0,0,0,0,0,0
6605,0,1,0,0,0,0,150,0,0
6605,1,0,1,0,0,0,0,162,0
6605,0,0,0,1,1,0,0,0,382
6605,0,0,0,0,0,0,0,0,0
6606,0,1,0,0,0,0,98,0,0
6606,0,0,1,0,0,0,0,298,0
6606,1,0,0,1,0,1,0,0,268
6606,0,0,0,0,0,0,0,0,0
6607,0,1,0,0,0,0,124,0,0
6607,0,0,1,0,0,0,0,298,0
6607,1,0,0,1,1,0,0,0,344
6607,0,0,0,0,0,0,0,0,0
6608,0,1,0,0,0,0,176,0,0
6608,1,0,1,0,0,0,0,128,0
6608,0,0,0,1,0,0,0,0,458
6608,0,0,0,0,0,0,0,0,0
6609,0,1,0,0,0,0,202,0,0
6609,1,0,1,0,0,0,0,230,0
6609,0,0,0,1,0,0,0,0,306
6609,0,0,0,0,0,0,0,0,0
6701,0,1,0,0,0,0,202,0,0
6701,0,0,1,0,0,0,0,196,0
6701,1,0,0,1,1,0,0,0,268
6701,0,0,0,0,0,0,0,0,0
6702,0,1,0,0,0,0,228,0,0
6702,1,0,1,0,0,0,0,162,0
6702,0,0,0,1,0,0,0,0,458
6702,0,0,0,0,0,0,0,0,0
6703,0,1,0,0,0,0,228,0,0
6703,0,0,1,0,0,0,0,264,0
6703,1,0,0,1,0,1,0,0,420
6703,0,0,0,0,0,0,0,0,0
6704,0,1,0,0,0,0,124,0,0
6704,0,0,1,0,0,0,0,128,0
6704,1,0,0,1,0,1,0,0,306
6704,0,0,0,0,0,0,0,0,0
6705,0,1,0,0,0,0,150,0,0
6705,1,0,1,0,0,0,0,162,0
6705,0,0,0,1,1,0,0,0,382
6705,0,0,0,0,0,0,0,0,0
6706,0,1,0,0,0,0,98,0,0
6706,0,0,1,0,0,0,0,298,0
6706,1,0,0,1,0,1,0,0,268
6706,0,0,0,0,0,0,0,0,0
6707,0,1,0,0,0,0,124,0,0
6707,0,0,1,0,0,0,0,298,0
6707,1,0,0,1,1,0,0,0,344
6707,0,0,0,0,0,0,0,0,0
6708,0,1,0,0,0,0,176,0,0
6708,1,0,1,0,0,0,0,128,0
6708,0,0,0,1,0,0,0,0,458
6708,0,0,0,0,0,0,0,0,0
6709,0,1,0,0,0,0,202,0,0
6709,1,0,1,0,0,0,0,230,0
6709,0,0,0,1,0,0,0,0,306
6709,0,0,0,0,0,0,0,0,0
6801,0,1,0,0,0,0,202,0,0
6801,1,0,1,0,0,0,0,196,0
6801,0,0,0,1,1,0,0,0,268
6801,0,0,0,0,0,0,0,0,0
6802,0,1,0,0,0,0,228,0,0
6802,1,0,1,0,0,0,0,162,0
6802,0,0,0,1,0,0,0,0,458
6802,0,0,0,0,0,0,0,0,0
6803,0,1,0,0,0,0,228,0,0
6803,1,0,1,0,0,0,0,264,0
6803,0,0,0,1,0,1,0,0,420
6803,0,0,0,0,0,0,0,0,0
6804,0,1,0,0,0,0,124,0,0
6804,0,0,1,0,0,0,0,128,0
6804,1,0,0,1,0,1,0,0,306
6804,0,0,0,0,0,0,0,0,0
6805,0,1,0,0,0,0,150,0,0
6805,1,0,1,0,0,0,0,162,0
6805,0,0,0,1,1,0,0,0,382
6805,0,0,0,0,0,0,0,0,0
6806,0,1,0,0,0,0,98,0,0
6806,0,0,1,0,0,0,0,298,0
6806,1,0,0,1,0,1,0,0,268
6806,0,0,0,0,0,0,0,0,0
6807,0,1,0,0,0,0,124,0,0
6807,1,0,1,0,0,0,0,298,0
6807,0,0,0,1,1,0,0,0,344
6807,0,0,0,0,0,0,0,0,0
6808,0,1,0,0,0,0,176,0,0
6808,1,0,1,0,0,0,0,128,0
6808,0,0,0,1,0,0,0,0,458
6808,0,0,0,0,0,0,0,0,0
6809,0,1,0,0,0,0,202,0,0
6809,1,0,1,0,0,0,0,230,0
6809,0,0,0,1,0,0,0,0,306
6809,0,0,0,0,0,0,0,0,0
6901,0,1,0,0,0,0,202,0,0
6901,0,0,1,0,0,0,0,196,0
6901,1,0,0,1,1,0,0,0,268
6901,0,0,0,0,0,0,0,0,0
6902,0,1,0,0,0,0,228,0,0
6902,1,0,1,0,0,0,0,162,0
6902,0,0,0,1,0,0,0,0,458
6902,0,0,0,0,0,0,0,0,0
6903,0,1,0,0,0,0,228,0,0
6903,0,0,1,0,0,0,0,264,0
6903,1,0,0,1,0,1,0,0,420
6903,0,0,0,0,0,0,0,0,0
6904,0,1,0,0,0,0,124,0,0
6904,0,0,1,0,0,0,0,128,0
6904,1,0,0,1,0,1,0,0,306
6904,0,0,0,0,0,0,0,0,0
6905,0,1,0,0,0,0,150,0,0
6905,1,0,1,0,0,0,0,162,0
6905,0,0,0,1,1,0,0,0,382
6905,0,0,0,0,0,0,0,0,0
6906,0,1,0,0,0,0,98,0,0
6906,0,0,1,0,0,0,0,298,0
6906,1,0,0,1,0,1,0,0,268
6906,0,0,0,0,0,0,0,0,0
6907,0,1,0,0,0,0,124,0,0
6907,1,0,1,0,0,0,0,298,0
6907,0,0,0,1,1,0,0,0,344
6907,0,0,0,0,0,0,0,0,0
6908,0,1,0,0,0,0,176,0,0
6908,1,0,1,0,0,0,0,128,0
6908,0,0,0,1,0,0,0,0,458
6908,0,0,0,0,0,0,0,0,0
6909,0,1,0,0,0,0,202,0,0
6909,1,0,1,0,0,0,0,230,0
6909,0,0,0,1,0,0,0,0,306
6909,0,0,0,0,0,0,0,0,0
7001,0,1,0,0,0,0,202,0,0
7001,0,0,1,0,0,0,0,196,0
7001,1,0,0,1,1,0,0,0,268
7001,0,0,0,0,0,0,0,0,0
7002,0,1,0,0,0,0,228,0,0
7002,0,0,1,0,0,0,0,162,0
7002,1,0,0,1,0,0,0,0,458
7002,0,0,0,0,0,0,0,0,0
7003,0,1,0,0,0,0,228,0,0
7003,0,0,1,0,0,0,0,264,0
7003,1,0,0,1,0,1,0,0,420
7003,0,0,0,0,0,0,0,0,0
7004,0,1,0,0,0,0,124,0,0
7004,0,0,1,0,0,0,0,128,0
7004,1,0,0,1,0,1,0,0,306
7004,0,0,0,0,0,0,0,0,0
7005,0,1,0,0,0,0,150,0,0
7005,0,0,1,0,0,0,0,162,0
7005,1,0,0,1,1,0,0,0,382
7005,0,0,0,0,0,0,0,0,0
7006,0,1,0,0,0,0,98,0,0
7006,0,0,1,0,0,0,0,298,0
7006,1,0,0,1,0,1,0,0,268
7006,0,0,0,0,0,0,0,0,0
7007,0,1,0,0,0,0,124,0,0
7007,0,0,1,0,0,0,0,298,0
7007,1,0,0,1,1,0,0,0,344
7007,0,0,0,0,0,0,0,0,0
7008,0,1,0,0,0,0,176,0,0
7008,0,0,1,0,0,0,0,128,0
7008,1,0,0,1,0,0,0,0,458
7008,0,0,0,0,0,0,0,0,0
7009,0,1,0,0,0,0,202,0,0
7009,0,0,1,0,0,0,0,230,0
7009,1,0,0,1,0,0,0,0,306
7009,0,0,0,0,0,0,0,0,0
7101,0,1,0,0,0,0,202,0,0
7101,1,0,1,0,0,0,0,196,0
7101,0,0,0,1,1,0,0,0,268
7101,0,0,0,0,0,0,0,0,0
7102,0,1,0,0,0,0,228,0,0
7102,1,0,1,0,0,0,0,162,0
7102,0,0,0,1,0,0,0,0,458
7102,0,0,0,0,0,0,0,0,0
7103,0,1,0,0,0,0,228,0,0
7103,1,0,1,0,0,0,0,264,0
7103,0,0,0,1,0,1,0,0,420
7103,0,0,0,0,0,0,0,0,0
7104,1,1,0,0,0,0,124,0,0
7104,0,0,1,0,0,0,0,128,0
7104,0,0,0,1,0,1,0,0,306
7104,0,0,0,0,0,0,0,0,0
7105,1,1,0,0,0,0,150,0,0
7105,0,0,1,0,0,0,0,162,0
7105,0,0,0,1,1,0,0,0,382
7105,0,0,0,0,0,0,0,0,0
7106,1,1,0,0,0,0,98,0,0
7106,0,0,1,0,0,0,0,298,0
7106,0,0,0,1,0,1,0,0,268
7106,0,0,0,0,0,0,0,0,0
7107,1,1,0,0,0,0,124,0,0
7107,0,0,1,0,0,0,0,298,0
7107,0,0,0,1,1,0,0,0,344
7107,0,0,0,0,0,0,0,0,0
7108,0,1,0,0,0,0,176,0,0
7108,1,0,1,0,0,0,0,128,0
7108,0,0,0,1,0,0,0,0,458
7108,0,0,0,0,0,0,0,0,0
7109,1,1,0,0,0,0,202,0,0
7109,0,0,1,0,0,0,0,230,0
7109,0,0,0,1,0,0,0,0,306
7109,0,0,0,0,0,0,0,0,0
7201,0,1,0,0,0,0,202,0,0
7201,1,0,1,0,0,0,0,196,0
7201,0,0,0,1,1,0,0,0,268
7201,0,0,0,0,0,0,0,0,0
7202,0,1,0,0,0,0,228,0,0
7202,1,0,1,0,0,0,0,162,0
7202,0,0,0,1,0,0,0,0,458
7202,0,0,0,0,0,0,0,0,0
7203,1,1,0,0,0,0,228,0,0
7203,0,0,1,0,0,0,0,264,0
7203,0,0,0,1,0,1,0,0,420
7203,0,0,0,0,0,0,0,0,0
7204,1,1,0,0,0,0,124,0,0
7204,0,0,1,0,0,0,0,128,0
7204,0,0,0,1,0,1,0,0,306
7204,0,0,0,0,0,0,0,0,0
7205,1,1,0,0,0,0,150,0,0
7205,0,0,1,0,0,0,0,162,0
7205,0,0,0,1,1,0,0,0,382
7205,0,0,0,0,0,0,0,0,0
7206,1,1,0,0,0,0,98,0,0
7206,0,0,1,0,0,0,0,298,0
7206,0,0,0,1,0,1,0,0,268
7206,0,0,0,0,0,0,0,0,0
7207,1,1,0,0,0,0,124,0,0
7207,0,0,1,0,0,0,0,298,0
7207,0,0,0,1,1,0,0,0,344
7207,0,0,0,0,0,0,0,0,0
7208,0,1,0,0,0,0,176,0,0
7208,1,0,1,0,0,0,0,128,0
7208,0,0,0,1,0,0,0,0,458
7208,0,0,0,0,0,0,0,0,0
7209,1,1,0,0,0,0,202,0,0
7209,0,0,1,0,0,0,0,230,0
7209,0,0,0,1,0,0,0,0,306
7209,0,0,0,0,0,0,0,0,0
7301,0,1,0,0,0,0,202,0,0
7301,0,0,1,0,0,0,0,196,0
7301,1,0,0,1,1,0,0,0,268
7301,0,0,0,0,0,0,0,0,0
7302,0,1,0,0,0,0,228,0,0
7302,0,0,1,0,0,0,0,162,0
7302,1,0,0,1,0,0,0,0,458
7302,0,0,0,0,0,0,0,0,0
7303,0,1,0,0,0,0,228,0,0
7303,0,0,1,0,0,0,0,264,0
7303,1,0,0,1,0,1,0,0,420
7303,0,0,0,0,0,0,0,0,0
7304,0,1,0,0,0,0,124,0,0
7304,0,0,1,0,0,0,0,128,0
7304,1,0,0,1,0,1,0,0,306
7304,0,0,0,0,0,0,0,0,0
7305,0,1,0,0,0,0,150,0,0
7305,0,0,1,0,0,0,0,162,0
7305,1,0,0,1,1,0,0,0,382
7305,0,0,0,0,0,0,0,0,0
7306,0,1,0,0,0,0,98,0,0
7306,0,0,1,0,0,0,0,298,0
7306,1,0,0,1,0,1,0,0,268
7306,0,0,0,0,0,0,0,0,0
7307,0,1,0,0,0,0,124,0,0
7307,0,0,1,0,0,0,0,298,0
7307,1,0,0,1,1,0,0,0,344
7307,0,0,0,0,0,0,0,0,0
7308,0,1,0,0,0,0,176,0,0
7308,0,0,1,0,0,0,0,128,0
7308,0,0,0,1,0,0,0,0,458
7308,1,0,0,0,0,0,0,0,0
7309,0,1,0,0,0,0,202,0,0
7309,0,0,1,0,0,0,0,230,0
7309,1,0,0,1,0,0,0,0,306
7309,0,0,0,0,0,0,0,0,0
7401,0,1,0,0,0,0,202,0,0
7401,1,0,1,0,0,0,0,196,0
7401,0,0,0,1,1,0,0,0,268
7401,0,0,0,0,0,0,0,0,0
7402,0,1,0,0,0,0,228,0,0
7402,1,0,1,0,0,0,0,162,0
7402,0,0,0,1,0,0,0,0,458
7402,0,0,0,0,0,0,0,0,0
7403,0,1,0,0,0,0,228,0,0
7403,0,0,1,0,0,0,0,264,0
7403,0,0,0,1,0,1,0,0,420
7403,1,0,0,0,0,0,0,0,0
7404,0,1,0,0,0,0,124,0,0
7404,1,0,1,0,0,0,0,128,0
7404,0,0,0,1,0,1,0,0,306
7404,0,0,0,0,0,0,0,0,0
7405,0,1,0,0,0,0,150,0,0
7405,1,0,1,0,0,0,0,162,0
7405,0,0,0,1,1,0,0,0,382
7405,0,0,0,0,0,0,0,0,0
7406,1,1,0,0,0,0,98,0,0
7406,0,0,1,0,0,0,0,298,0
7406,0,0,0,1,0,1,0,0,268
7406,0,0,0,0,0,0,0,0,0
7407,1,1,0,0,0,0,124,0,0
7407,0,0,1,0,0,0,0,298,0
7407,0,0,0,1,1,0,0,0,344
7407,0,0,0,0,0,0,0,0,0
7408,0,1,0,0,0,0,176,0,0
7408,1,0,1,0,0,0,0,128,0
7408,0,0,0,1,0,0,0,0,458
7408,0,0,0,0,0,0,0,0,0
7409,0,1,0,0,0,0,202,0,0
7409,0,0,1,0,0,0,0,230,0
7409,0,0,0,1,0,0,0,0,306
7409,1,0,0,0,0,0,0,0,0
7501,0,1,0,0,0,0,202,0,0
7501,1,0,1,0,0,0,0,196,0
7501,0,0,0,1,1,0,0,0,268
7501,0,0,0,0,0,0,0,0,0
